Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions,Total_Estimate_Households_per_Zip,Total_Estimate_Married-couple_Family_households,Total_Estimate_Nonfamily_households,Median_Income(dollars),Mean_Income(dollars),Population
z8RRZNpjuP2rcHP1VdqUNw,Napa Sonoma Grocery Company,7671 S Virginia St,Reno,NV,89511,39.4575621,-119.7802806,4.0,252,1,1,1,2,1,1,1,1,1,1,1,1,2,0,11651,6956,3398,106071,157438,25011
rwDq9kqpKvs01wLbOTHzKw,Tian Fu Asian Bistro,3508 W 86th St,Indianapolis,IN,46268,39.9124488831,-86.2207489014,4.0,222,1,1,1,2,1,1,1,1,1,1,1,1,4,0,10741,3523,5809,52458,65237,24965
l-KxblON7dXmL6h5oW8vFA,Bunha Faun,152 Lancaster Ave,Malvern,PA,19355,40.0415408,-75.534903,4.5,32,0,0,1,3,1,0,1,1,0,1,0,0,4,0,10090,6457,2800,133686,187043,24760
syZwSaIJ-Hh6mQAu9JRVnQ,Panera Bread,112 Westshore Blvd,Tampa,FL,33609,27.9444945628,-82.5233526529,3.0,119,1,1,1,2,1,1,0,1,1,1,0,0,4,0,8497,3215,4322,85174,140410,15999
7vj4eL51vX7M83NZlj6TLw,American Pizza,5450 E Fall Creek Pkwy N Dr,Indianapolis,IN,46226,39.8534138,-86.0879178,4.0,31,0,0,1,2,1,1,0,1,1,1,1,0,4,0,19017,5184,8955,36688,49220,43904
ei5ZzCNRC828gtzrRPo07A,Osushi Japanese Restaurant,101 Rt 73 S,Marlton,NJ,8053,39.8910175,-74.9282071,4.0,139,1,1,1,2,1,1,1,1,1,1,1,0,1,0,18109,10081,6155,99454,124618,45538
PdB6d0mf0WvG6EkLiF88gw,Have-A-Burger,1002 Darby Rd,Havertown,PA,19083,39.9769527,-75.3043191,4.0,59,1,1,1,1,1,1,1,1,1,1,1,0,4,0,13002,8471,3129,102055,126369,35878
ZLKLshuZ2HcwbPDpb3l-AQ,Ba Le Bakery,606 Washington Ave,Philadelphia,PA,19147,39.9349047,-75.1543101,3.5,234,1,1,1,1,1,1,0,1,0,0,0,0,4,0,18239,6207,10326,86147,128426,36228
M4UpdNcnHqvLm2WCRF0ukg,Brian's,9 Klines Ct,Lambertville,NJ,8530,40.3653039,-74.9452948,4.0,148,0,0,0,3,1,0,1,1,1,0,1,0,4,0,2958,1577,1158,108963,161712,8071
7Qi2oZY5vgCcQb3g6iNeyw,Bynum's Steakhouse,3850 S Meridian St,Indianapolis,IN,46217,39.7100291,-86.1589571,3.5,157,1,0,1,2,1,1,1,1,1,1,0,0,4,0,12797,7168,3973,68063,85292,29358
dN7AMKUhwTa4Kk0bdMRPgA,Cafe Abyssinia,3511 Magazine St,New Orleans,LA,70115,29.9226351,-90.0911594,4.0,286,1,1,1,2,1,1,1,1,0,1,0,0,4,0,14847,5248,8000,77961,119724,31695
7XSVBJVuozQZL53D3DlypQ,Wyliepalooza Ice Cream Emporium,5535 E Washington St,Indianapolis,IN,46219,39.7703697304,-86.0723885325,4.5,217,1,0,1,1,0,1,0,1,1,1,0,0,4,0,15857,5109,7955,42749,56740,33930
TKzt7jlAgLRJe4vzQje1bA,Portland Brew,2605 12th Ave S,Nashville,TN,37204,36.1236801,-86.7901495,3.5,148,0,1,1,1,1,1,0,1,1,1,0,0,2,0,6080,2403,3122,89954,148770,12031
_PPUbawFEpU6S28hieLMEQ,Cajun Persuasion Seafood Market & Poboys,"2309 David Dr, Ste B",Metairie,LA,70003,29.9978619,-90.2176862,4.0,247,1,0,1,1,1,1,1,1,1,1,0,0,4,0,15213,7479,5353,65501,84117,40150
K1h1Cwy1VSGdjKuw-GM9Iw,Matcha Cafe Maiko,923 Race St,Philadelphia,PA,19107,39.9555635,-75.1551081,4.0,46,1,0,1,1,0,0,0,1,1,0,0,0,1,0,7823,1743,5771,60676,91522,14875
t3SxZckwrIk0Vp7F3OOz-w,34 East Tavern,34 E Butler Ave,Ambler,PA,19002,40.1540904,-75.2229514,2.5,49,0,1,1,2,1,1,1,1,1,1,0,0,4,0,11620,7069,3140,117544,161793,32412
WQjN0W4CD5sw2DywN11NQ,Einstein Bros. Bagels,619 S Dale Mabry Hwy,Tampa,FL,33609,27.9378753,-82.5060979,2.5,91,1,1,1,1,0,0,0,1,1,0,0,0,4,0,8497,3215,4322,85174,140410,15999
peomsQ8wq84wK1j2RjZnjQ,Pueblo Lindo,"3327 N Eagle Rd, Ste 170",Meridian,ID,83646,43.63529,-116.355879,4.0,174,1,1,1,2,1,1,0,1,0,1,0,0,4,0,23299,14659,5346,79706,104342,47098
8sfP7UGnmDowDQymGhNxhA,The Stables of Yellow House,378 Thornton Rd,Thornton,PA,19373,39.9071492,-75.5309908,3.5,70,0,1,1,2,1,1,1,1,1,1,0,1,4,0,850,706,60,184500,214833,4273
HOqSG9ny_HyLVolZGh62fg,World Of Beer,100 4th St S,St Petersburg,FL,33701,27.770054,-82.63822,3.5,43,0,1,1,2,1,0,0,0,1,1,0,0,2,0,9120,2230,6371,46786,87867,15014
FFSj2K8vypiLoaPpi94pgA,The Comfort at the Back Porch,4000 Skippack Pike,Schwenksville,PA,19473,40.2224642819,-75.3978589922,4.0,96,0,1,1,1,1,1,1,0,1,0,0,0,1,0,6556,3854,1693,112392,137029,15726
T0DweLWjbJQMcni0H6LynA,Margaret Kuo’s - Granite Run,1109 W Baltimore Pike,Media,PA,19064,39.9168229815,-75.4334432316,3.5,32,1,1,0,1,0,0,0,1,0,0,0,0,1,0,8675,6088,1644,116394,133939,24459
wAGr0SJD8fUNnv_iW9ZPyg,Smokin' Rib Shack 2,36055 US 19 N,Tampa Bay,FL,34684,28.0997868817,-82.7390458374,4.0,34,0,0,1,2,1,1,0,1,1,1,0,0,1,0,13173,5854,5766,56682,76217,25847
i-clumHx1gMhf5B8MROyHA,Falafel Bar,1513 Chestnut St,Philadelphia,PA,19102,39.9512554,-75.166098,3.5,60,1,0,1,1,1,1,0,1,1,1,0,0,4,0,3365,765,2525,110096,177851,4705
YSJ2WaubNxMCnlNsZfIQbQ,Locale BBQ Post,1715 Delaware Ave,Wilmington,DE,19806,39.7586279168,-75.5628881,4.0,59,1,1,1,2,1,1,0,1,0,0,1,0,1,0,5386,1076,3963,70256,110725,9560
LwtdXwu4Hkl_Vj82dyUmgg,El Potosino,1400 W Prince Rd,Tucson,AZ,85705,32.272425,-110.9954874,3.0,42,1,1,1,1,1,1,0,1,0,1,0,0,2,0,24304,6115,12791,30885,42888,57521
CcUgFbaMhgoKJ1T42Pk9JQ,320 Market Café Swarthmore,713 S Chester Rd,Swarthmore,PA,19081,39.889533,-75.353383,4.0,78,1,1,1,2,1,1,0,1,0,1,0,0,4,0,3599,1948,1253,106356,141203,10337
6hOGTaS-cbomnNpv8FjuBQ,Voodoo BBQ & Grill,2740 Severn Ave,Metairie,LA,70002,30.0014623,-90.1599226,3.0,90,1,1,1,2,1,1,0,1,1,1,1,1,2,0,8954,3438,4225,56361,81822,18879
Z3QeFKDus2t8-pNu3Lu6gA,R Weinrich German Bakery,3545 W Chester Pike,Newtown Square,PA,19073,39.9866791081,-75.3974544307,4.5,67,1,0,0,2,0,0,0,1,0,0,0,0,1,0,7920,4693,2558,113430,168382,18332
Lb5Gi0VnxwtFXk3sMTSMcQ,Fresh Thymes,1836 Lovering Ave,Wilmington,DE,19806,39.7615107221,-75.5614208295,4.5,75,0,0,0,2,1,1,1,1,0,0,0,0,4,0,5386,1076,3963,70256,110725,9560
IuZaAvupE_VaPlFYjOWE9A,Sugar and Spice Thai Food and More,500 W Chester Pike,Havertown,PA,19083,39.970061,-75.3046152,4.5,95,1,1,1,2,1,0,1,1,1,0,1,0,1,0,13002,8471,3129,102055,126369,35878
F5R16MjbFzO9DGMDji2ORA,Asian Bistro,"540 Shoemaker Rd, Ste 150",King of Prussia,PA,19406,40.0793797,-75.3582293,4.0,99,1,0,1,2,1,1,1,1,1,1,0,0,1,0,11438,5682,4700,97305,114751,23441
7Flr6AcqSBotjFPB0gFhYA,Viman Thai Cuisine,500 E Macdade Blvd,Folsom,PA,19033,39.8898292,-75.3250325,4.5,195,1,0,1,2,1,1,1,1,0,1,0,0,1,0,3007,1743,887,83642,97819,7777
838bEDzZSPveDkAGrhVWYQ,Ocean Harbor,1023 Race St,Philadelphia,PA,19107,39.9557218,-75.1567726,3.0,524,1,0,1,2,1,1,0,1,0,1,0,0,3,0,7823,1743,5771,60676,91522,14875
Pj-A29ajjCUb5ttM3Ff7yA,MashCraft on Delaware,"2205 N Delaware St, Ste 104",Indianapolis,IN,46205,39.7977066721,-86.1530978364,4.5,83,0,0,1,2,0,1,0,1,0,1,1,0,4,0,11857,3414,6243,52068,79951,25356
ewaaXBGXMGluuTGXOnTkRg,Tuk Tuk Thai Street Food,"2990 N Campbell Ave, Ste 130",Tucson,AZ,85719,32.260939,-110.943048,4.0,176,0,1,0,2,0,1,0,1,0,1,0,0,4,0,18119,3526,12170,34013,48571,43989
N06m0N-BPA6aAHxvL1xLIQ,Big Apple Buffet 2,1035 62nd Ave N,Saint Petersburg,FL,33702,27.8294625972,-82.6482822288,3.5,53,0,0,1,2,1,1,0,1,1,1,0,0,1,0,14139,5262,6602,54196,76814,29664
2a6tP2bpH8ga5V5XZVUdtA,China Gourmet,30032 County Line Rd,Wesley Chapel,FL,33543,28.1795612896,-82.3196395642,4.5,57,0,0,1,1,1,1,0,1,1,0,1,0,1,0,9822,5932,2307,84375,99790,21898
TgN1itHZeTW-Yynuuke-Ew,Denny's,6241 Crawfordsville Rd,Indianapolis,IN,46224,39.8004736491,-86.2694813126,2.0,37,1,0,1,2,1,1,0,1,0,1,0,0,4,0,13754,4288,5758,40965,51014,35094
tVo28-PBAuXb5BPS4NBGag,Pari Cafe Creperie,3417 Spruce St,Philadelphia,PA,19104,39.9509979678,-75.1934281799,4.0,93,0,0,1,1,1,1,0,1,1,1,0,0,4,0,16508,2296,10575,28603,46430,51808
UbRTTaGMwOOvlRJ2KvU3ng,Peppers Cafe,2528 Haverford Rd,Ardmore,PA,19003,39.9945508,-75.2997637,4.5,31,0,1,0,1,1,1,0,1,0,0,0,0,4,0,5665,2805,2250,105061,135760,12519
6Elosz30YlUT3PTGF_Kwew,Nick's Greek Deli,"600 S Virginia St, Ste C",Reno,NV,89501,39.519801,-119.809656,4.0,161,1,0,1,1,1,1,0,1,0,0,0,0,1,0,2776,332,2213,44393,55619,4252
5Z_KrsEQsPE0ibKwhYn3ZQ,Signature Grill,3800 W Starr Pass Blvd,Tucson,AZ,85745,32.2155605528,-111.0507488251,3.5,105,1,1,1,3,1,1,1,1,0,1,1,0,4,0,16596,5729,7467,54996,75437,37006
vQrE2rf3NB9uNUP4D17d6Q,Manon Restaurant,19 N Union St,Lambertville,NJ,8530,40.3663122,-74.945286,4.0,44,0,0,0,3,1,1,1,0,0,0,0,0,1,0,2958,1577,1158,108963,161712,8071
sk0IM8koYo1o9-k_rpkmxQ,Taqueria Santa Barbara,"1213 State St, Ste A",Santa Barbara,CA,93101,34.4234333,-119.7052658,4.5,95,1,1,1,1,1,0,0,1,1,0,1,1,1,0,13296,4177,6819,62925,91126,31683
8FWAoGPBwRS3I7_FP7u-Mw,Nola Caye,898 Baronne St,New Orleans,LA,70113,29.945017,-90.07448,4.5,145,1,1,1,2,1,0,1,1,1,1,1,1,4,0,3647,332,2433,25142,47800,7025
7Cecref3HqLLpVLhMB1oTQ,Thai Mama,"8130 W Waters Ave, Ste 100",Tampa,FL,33615,28.025343,-82.5713426,4.5,141,1,0,1,1,1,1,0,1,1,1,1,0,1,0,18028,7440,6638,53516,73973,43453
MDS8sWPATga3Mq10xFYfcA,PrimoHoagies,417 E Lincoln Hwy,Exton,PA,19341,40.029373546,-75.6194208562,3.5,41,1,1,1,1,1,1,0,1,1,1,0,0,4,0,7825,4563,2392,107338,135072,16709
2O-2Kr2HCT4ichF-pUK3hw,Von Bismarck,805 S Wells Ave,Reno,NV,89502,39.518022,-119.8036005,4.5,165,1,1,1,2,1,0,1,1,1,1,1,1,4,0,18616,6344,8448,48782,65655,43566
nA6pNWFp0hSD2IMMYoqlgw,Mop/Broom Mess Hall,1300 3rd Ave N,Nashville,TN,37208,36.1780225,-86.7862881,4.0,43,0,1,0,1,0,1,0,0,0,0,0,1,1,0,8415,1787,4760,47903,74491,16067
pqO3306gXylthbj1nE2Gyw,McDonald's,27643 State Rd 54 W,Wesley Chapel,FL,33543,28.2381579,-82.3584515,3.0,50,1,1,1,1,1,1,0,1,1,1,0,0,2,0,9822,5932,2307,84375,99790,21898
cQDwJjslebJv5Co7gCm2Yw,Cafe Ana,1201 Anacapa St,Santa Barbara,CA,93101,34.4243818,-119.7035713,4.0,91,1,1,1,2,1,0,1,1,0,0,1,1,4,0,13296,4177,6819,62925,91126,31683
FzHkziPh867xpgBxH3_IVQ,Seed,2372 St Claude Ave,New Orleans,LA,70117,29.9685778,-90.0523824,4.0,38,0,0,0,1,1,0,0,0,1,0,0,0,1,0,11998,2259,7592,29663,52476,23389
DOGobCECSZNaaDCevtG8Vg,Kool Beanz Cafe,1316 Niedringhaus Ave,Granite City,IL,62040,38.701326,-90.149951,4.5,39,0,1,1,1,1,1,0,1,1,1,0,0,1,0,17726,7801,6298,53964,63593,43735
vZQQKvvU2jNGJEJ73Kz7fA,Chubby's Steakhouse,239 Monmouth St,Gloucester City,NJ,8030,39.8982554,-75.1237756,4.0,65,1,1,1,3,1,0,1,1,1,1,1,0,4,0,5162,1961,1916,57866,66120,13410
RckAAIJ-_KH0AzqrekYuw,M2O Burgers & Salads,701 S 5th St,Philadelphia,PA,19147,39.9403662,-75.1508793,4.0,111,1,1,1,1,1,1,0,1,1,1,1,0,2,0,18239,6207,10326,86147,128426,36228
tVDGkK9AVU0ad-24Phrahg,Alhambra Cafe,609 S 3rd St,Philadelphia,PA,19147,39.941086,-75.1474328,3.0,53,0,1,0,2,1,0,0,0,1,1,0,0,1,0,18239,6207,10326,86147,128426,36228
etUZW1vOxqbyRdAsWZcs6w,Lucky Dill,277 Central Ave,St. Petersburg,FL,33701,27.7713752949,-82.6369079313,2.5,222,1,1,1,2,1,1,0,1,1,1,0,0,4,0,9120,2230,6371,46786,87867,15014
WANie-XF0F7EjFsYP49rrQ,Yang Yang Express,107 Fairfield Ave,Upper Darby,PA,19082,39.9607947,-75.263043,4.0,33,0,0,1,1,1,1,1,1,0,1,0,0,1,0,15251,5637,5129,45569,62906,40997
aAxnbMNv1McKM3iYqHFfiw,Moe's Original Bar B Que,901 Columbia Ave,Franklin,TN,37064,35.9199347,-86.8722587,4.0,71,1,1,1,2,1,1,0,1,0,1,0,0,4,0,21795,14497,4934,105342,134928,48118
i5yYuvXqksv6HMPylfIxJg,Wooden Bear Brewing,10150 Brooks School Rd,Fishers,IN,46037,39.935604,-85.9481849,4.0,40,1,0,1,2,1,0,0,0,0,0,0,0,1,0,14661,10039,3087,115018,139179,35891
RmHg7_uKMq9peE54A1d4UQ,La Tolteca,907 High St,West Chester,PA,19382,39.9445539,-75.591872,3.5,45,0,0,1,1,1,1,0,1,1,1,0,0,4,0,20429,10896,7580,104232,143574,52388
EusvjC0EeqF8aIca2FEBJw,Happy Kitchen & Sushi bar,69 Boone Village Shopping Ctr,Zionsville,IN,46077,39.9506667992,-86.2783209256,3.5,95,1,0,1,2,1,1,1,1,1,1,1,0,4,0,10829,8241,1693,140092,187445,24512
BHrKTazoosZdYUm2brFVaA,Carmine's Pizza & Eatery,3570 W Chester Pike,Newtown Square,PA,19073,39.9849153,-75.3977559,2.5,43,1,1,1,2,1,1,0,1,0,1,0,1,4,0,7920,4693,2558,113430,168382,18332
EbfjNML2p_Gsr3tQWDEfaA,Kayla's Restaurant,3036 St Claude Ave,New Orleans,LA,70117,29.967534,-90.04519,4.5,43,0,1,1,1,1,1,0,1,0,1,0,0,1,0,11998,2259,7592,29663,52476,23389
IiJ744MOUKmRYAgNFkcs0g,City Diner,"3116 S I-10 Service Rd, Ste E",Metairie,LA,70001,29.9945575376,-90.1548761129,3.5,336,0,0,1,2,1,1,0,1,0,0,0,0,4,0,16638,6475,7575,56724,74980,37996
B_ULY8xaOEx4PZxauoSmow,California Mexican Food,10889 W Fairview Ave,Boise,ID,83713,43.6191396,-116.3178746,3.5,122,1,0,1,1,0,0,0,1,1,0,0,0,4,0,10803,6207,3035,70517,94427,28103
4lop2hfUIgttXnYtWK-Euw,Sahara Restaurant,832 Broad Ripple Ave,Indianapolis,IN,46220,39.8700417,-86.1436487,4.5,191,1,0,1,2,1,1,0,1,0,1,0,0,4,0,16879,6824,8390,77377,109485,34830
x5CfVY1EWkkti2N_eVlfaw,Domani Star,57 W State St,Doylestown,PA,18901,40.3093902377,-75.1320069885,4.0,124,0,1,1,2,1,0,1,1,0,0,0,0,3,0,10486,5469,3860,103626,133441,27598
IEphZa3bYl_jPwsUq1R2jQ,O'grady's Family Restaurant,273 Schuylkill Rd,Phoenixville,PA,19460,40.1364123,-75.5420903,3.0,36,0,0,1,2,1,1,0,1,1,1,0,0,4,0,16443,8339,6022,104504,139548,40154
EEwmN2uP1PmOyxpTstSIxA,Fernando's Churros,827 E Montecito St,Santa Barbara,CA,93101,34.4243367311,-119.6832437501,4.5,40,1,0,1,1,1,0,0,1,0,1,0,0,1,0,13296,4177,6819,62925,91126,31683
g01cT9A9AkNGz7zD2ubNfQ,DiPaolo's Red Lion Inn,101 Red Lion Rd,Southampton,NJ,8088,39.8900446613,-74.7449818802,4.0,46,0,0,1,2,1,1,1,1,0,1,0,0,4,0,9440,5774,2877,87216,107378,24664
IMJhGf4nyvrL58964xB54A,Schenk's Family Bakery,7951 Verree Rd,Philadelphia,PA,19111,40.0722475,-75.0761885,4.0,44,1,0,1,2,0,0,0,1,0,0,0,0,1,0,24355,9602,8521,51567,69823,63090
9pc7HKeHRkBIcrjqcP_OeQ,Root Down Brewing,1 N Main St,Phoenixville,PA,19460,40.1343728096,-75.5161316693,4.5,150,0,0,1,2,1,1,0,1,1,1,1,1,3,0,16443,8339,6022,104504,139548,40154
w85pPE4Hy6TNf99vg3jeVg,A Lin Kitchen,1942 S 9th St,Philadelphia,PA,19148,39.924614,-75.161195,3.5,55,1,0,1,1,0,0,1,1,0,0,0,0,1,0,19493,7020,7959,60226,75581,49732
d3jvj0_Bll5Tck4jkp6KGw,Mission BBQ,545 Route 73 N,Marlton,NJ,8053,39.902288,-74.935145,4.0,87,1,1,1,2,1,0,0,1,0,1,0,0,4,0,18109,10081,6155,99454,124618,45538
2PWmnUV2Leb2Loj0TqxCMA,Mad Mex - University City,3401 Walnut St,Philadelphia,PA,19104,39.9533493175,-75.193518705,3.0,601,1,1,1,2,1,0,0,1,1,1,0,1,3,0,16508,2296,10575,28603,46430,51808
BN8SE7aTaX0ANGcgMsMAPw,Ravanelli's Restaurant & Carry Out,3 American Vlg,Granite City,IL,62040,38.723868,-90.124268,4.0,35,0,0,1,2,1,1,0,1,0,1,0,0,4,0,17726,7801,6298,53964,63593,43735
r2LEh95Rw8w6XTx04-TC4A,Dinic's Oven Roasted Beef and Pork,310 Black Horse Pike,Mount Ephraim,NJ,8059,39.8950979902,-75.0921452101,3.5,74,0,0,1,2,1,1,0,1,0,1,0,0,4,0,2153,894,806,81168,86007,5612
uIWdTCBJajz2zlqp1-KDgA,Wung Thai Restaurant And Sushi,5545 Roosevelt Blvd,Clearwater,FL,33760,27.9167192,-82.7098591,4.0,74,1,0,1,2,1,1,1,1,1,1,1,0,2,0,7162,2612,3189,50486,66350,15133
O2Ne4Eb3dTf8VIztA9qI5A,Uncle Oogie's,36 Snyder Ave,Philadelphia,PA,19148,39.9209324,-75.1465573,3.5,65,1,0,1,2,1,1,0,1,1,1,1,0,4,0,19493,7020,7959,60226,75581,49732
dZ7xePBPBYKguqzZPFS8Lw,Wasabi,11780 E Martin Luther King Jr Blvd,Mango,FL,33584,27.9816,-82.2986481,3.0,40,0,0,1,1,1,1,0,1,1,1,0,0,1,0,9440,4375,3033,54970,74278,25392
AvzL0RmCg5YrLKlBit664A,Shoo Fry,132 S 17th St,Philadelphia,PA,19103,39.950487468,-75.1692130789,4.0,172,0,0,1,1,1,1,0,1,1,1,0,0,4,0,15765,3571,11832,79110,134268,21908
jPG_BuIKf0KBCFY6u00h-A,Love Park Pizza and Chicken,1402 Ridge Ave,Philadelphia,PA,19130,39.9667319342,-75.1605951414,3.0,54,1,0,1,1,1,1,0,1,1,1,0,0,1,0,14431,4157,9196,88858,121662,24870
k1mAvP_o9CvukQdMAcAngA,Tropical Rhythm,871 W Bloomingdale Ave,Brandon,FL,33511,27.8934751671,-82.2952647507,3.5,51,0,0,1,2,0,1,0,1,1,1,0,0,1,0,22334,9691,7955,61149,79120,52003
CdgLh0KRYAf9aMOo59ViqA,Pizzeria Vetri,640 W Dekalb Pike,King of Prussia,PA,19406,40.089734,-75.384718,3.0,63,1,0,1,2,1,1,0,1,1,1,1,0,4,0,11438,5682,4700,97305,114751,23441
9WV05QIvKDnYF2ljNfRWig,Plumsteadville Inn,5902 Easton Rd,Pipersville,PA,18947,40.3874232,-75.1470668,4.0,153,0,1,1,2,1,1,1,1,1,1,0,1,2,0,2469,1783,580,112205,139784,6172
VUVvVYhB9gf8GedOuLp9xg,Little Greek Restaurant,1052 4th St N,St. Petersburg,FL,33701,27.7831431,-82.6387431,3.5,85,1,1,1,1,1,1,0,1,1,1,0,0,4,0,9120,2230,6371,46786,87867,15014
fyHua7e0AnjDmuuLXg1cLw,Kelliann's Bar & Grill,1549 Spring Garden St,Philadelphia,PA,19130,39.9630941,-75.1645294,4.0,111,0,1,1,1,1,0,0,1,0,1,0,1,4,0,14431,4157,9196,88858,121662,24870
Di96sKUk5wo5P1bM3pv4FQ,ShopRite of Lawnside,130 N. White Horse Pike,Lawnside,NJ,8045,39.8682559847,-75.0431167629,3.0,30,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1162,424,486,69333,84315,2909
I32gAKYbnzS4GRnV9C4o2g,Zio Peppe,6502 E Tanque Verde Rd,Tucson,AZ,85715,32.2450055094,-110.8539490834,4.0,77,0,1,0,2,1,0,0,0,0,0,0,0,1,0,8792,4092,3483,71949,94499,17702
zBZG2kUltroCpaiDQQ5svg,Dairy Inn,1201 Dr Martin Luther King Jr St N,Saint Petersburg,FL,33701,27.784012,-82.6465085,3.5,97,0,1,1,1,1,1,0,1,0,1,0,0,4,0,9120,2230,6371,46786,87867,15014
Y5kZsua9U_GB7KPtRmaL0g,Friaco's Mexican Restaurant,11680 Commercial Dr,Fishers,IN,46307,39.9586367,-86.0129463,3.5,54,0,1,1,2,1,1,0,1,1,1,0,0,4,0,22967,14805,5527,87543,98009,60619
36xbjP9-st5cMkzuGE4rhw,Cozymel's Mexican Grill,1654 Westgate Cir,Brentwood,TN,37027,35.966588,-86.8052941,3.0,37,0,1,1,2,1,1,1,1,1,1,0,0,4,0,20608,14144,4938,133254,189233,49035
YV_20nqs8NaQflupgDdxOw,Snakes & Lattes Tucson,988 E University Blvd,Tucson,AZ,85719,32.2314538,-110.9570669,4.0,31,1,0,1,1,1,0,0,1,1,0,1,0,1,0,18119,3526,12170,34013,48571,43989
BVNO7y66gBb82RwZVj74HQ,Chick-fil-A,"500 W Germantown Pike, Ste 2265",Plymouth Meeting,PA,19462,40.1159439,-75.2819933,3.0,46,1,0,1,1,1,1,0,1,1,1,0,0,4,0,6055,3601,1676,101843,118282,14658
T-mjBBb6YUcikIuX-S4esQ,Teak,800 2nd Ave NE,Saint Petersburg,FL,33701,27.7735717728,-82.6221808418,3.5,230,0,1,0,2,1,1,1,1,0,1,0,0,4,0,9120,2230,6371,46786,87867,15014
t2dM6yz400KMu7n263HCew,Lewis Country Store,5106 Old Hickory Blvd,Nashville,TN,37218,36.2122222211,-86.9201603243,3.0,47,0,0,1,4,0,0,0,1,0,0,0,0,1,0,5816,1995,1985,46434,63613,14855
HQYCwGVhgp2sahAATJbnFA,Kyoto Japan,37 Snyder Ave,Philadelphia,PA,19148,39.9217799,-75.1465813,3.5,39,1,0,1,2,0,1,0,1,1,1,0,0,1,0,19493,7020,7959,60226,75581,49732
LcfXZV38PcTUEnZoM2vzXQ,Red Lobster,"1 Baltimore Pike, LOCATED ON THE CORNER OF BALTIMORE PIKE & BISHOP A",Springfield,PA,19064,39.924096,-75.312217,2.5,92,1,0,1,2,1,1,1,1,1,1,1,0,2,0,8675,6088,1644,116394,133939,24459
uTSIeChK5LN885QFwzF_Fg,Sushi Hatsu,51 E Butler Ave,Ambler,PA,19002,40.1543365,-75.2226748,4.5,90,0,1,1,1,1,0,0,1,1,1,1,0,1,0,11620,7069,3140,117544,161793,32412
3yW8-dUi1wwCEf0URxUA7A,Kung Fu Tea,1006 Arch St,Philadelphia,PA,19107,39.95349,-75.156748,3.5,314,1,0,1,1,1,1,0,1,1,1,1,0,3,0,7823,1743,5771,60676,91522,14875
DZ1tBEWnubwsIbgbNydxeA,Revery,299 W Main St,Greenwood,IN,46142,39.6134518,-86.1094828,4.5,389,1,1,1,2,1,1,1,1,0,1,0,0,4,0,12431,7441,3655,77155,94444,30413
HKWPTSCQh44dntbib9kLSw,Sahm's Tavern & Big Lug Taproom,433 N Capitol Ave,Indianapolis,IN,46204,39.773952,-86.1609483,4.0,102,1,1,1,2,1,1,0,1,1,1,1,1,4,0,4582,498,3999,73281,100517,5125
8P2uXVU2llgJEbyp4vjdQA,Tommy's Grand Stand,830 Meredith Way,Sparks,NV,89431,39.5272951,-119.7191738,4.5,75,1,0,1,1,1,1,0,1,1,1,0,0,2,0,15322,5782,5826,50233,63806,36189
VDcjrvq1wZhVc_qVcDaa-Q,Los Sarapes Horsham Mexican Cuisine Margarita and Tequila Bar,1101 Horsham Rd,Ambler,PA,19002,40.2098297,-75.1826729,4.0,193,1,1,1,2,1,1,1,1,1,1,1,1,4,0,11620,7069,3140,117544,161793,32412
QfBSk7-AyvvGRyHC0ddiGA,Vietnam Palace,222 N 11th St,Philadelphia,PA,19107,39.9562988,-75.1574339,4.0,161,1,0,1,2,1,1,1,1,1,1,0,1,4,0,7823,1743,5771,60676,91522,14875
wEmOmachdXgJTZXhjFRJwQ,Jeff's Pub,112 S Camino Seco,Tucson,AZ,85710,32.2191168,-110.8073756,3.5,63,0,1,1,2,1,1,0,1,1,1,0,1,2,0,24780,8081,12342,46055,59440,54439
hsslqZAVtu093rkguSpltA,Punch Line Philly,33 E Laurel St,Philadelphia,PA,19123,39.965141,-75.135429,3.5,273,0,1,1,2,1,0,0,0,0,1,1,1,2,0,8565,2020,5678,77111,106137,13416
MN5A-cUnGnffkN2wf6Y6MQ,China Wok,214 Ward Cir,Brentwood,TN,37027,36.031528,-86.802366,3.5,43,1,0,1,1,1,1,0,1,0,0,0,0,1,0,20608,14144,4938,133254,189233,49035
3VYn-8vrMXe-IRgwBaFVKw,Bombay Dhabba - Audubon,615 S Trooper Rd,Audubon,PA,19403,40.1284351,-75.4049042,4.0,120,1,1,1,1,1,1,0,1,1,1,1,1,4,0,18879,9749,7193,85248,107812,44260
zuhraj8YI2SZazlUS4GFew,Americana Café,500 N Sierra St,Reno,NV,89503,39.531709,-119.815306,2.5,86,0,0,1,2,1,1,0,1,0,1,0,0,4,0,12469,4209,6739,54063,76117,27891
