postal_code,restaurant_id,restaurants_name,address,city,states,latitude,longitude,stars_rating,review_count,restaurants_delivery,outdoor_seating,accepts_creditcards,price_range,alcohol,good_for_kids,reservations,restaurants_takeout,wifi,good_for_groups,wheelchair_accessible,happy_hour,noise_level,dietary_restrictions,total_estimate_households_per_zip,total_estimate_married_couple_family_households,total_estimate_nonfamily_households,median_income_dollars
19702,2b-txFFWmKKq4AL-pnIxZg,Noodles & Company,715 Christiana Mall,Newark,DE,39.679616,-75.651886,3,36,f,t,t,1,t,t,f,t,t,t,f,f,1,f,20009,9410,7019,79567
46168,9WGrXMnoOJD8VPpKUr3Q7w,Noodles & Company,190 S Perry Rd,Plainfield,IN,39.715916,-86.357282,3,56,t,t,t,1,t,t,f,t,t,t,f,f,4,f,13703,7080,4291,70719
83704,u_0_H-hIrtA1fKTZXnlTQQ,Noodles & Company,535 N Milwaukee,Boise,ID,43.609731,-116.285254,4,76,t,t,t,1,t,t,f,t,t,t,f,f,4,f,16351,7148,7028,55688
46038,2DtEr0uZQrcFmTefZt0L_g,Noodles & Company,"8654 E96th St, Unit A",Fishers,IN,39.927779,-86.017299,3,48,t,t,t,2,t,t,f,t,t,t,f,f,1,f,17373,9673,5433,92853
46278,2bKj3ux8xCT-0qGWUFhlvQ,Noodles & Company,5710 W 86th St,Indianapolis,IN,39.911257,-86.261774,3.5,56,t,t,t,1,t,t,f,t,t,t,f,f,2,f,3427,1768,1089,131430
37215,7tE9fLBPwXvoxkykGJPbEw,Noodles & Company,2116 Green Hills Village Dr,Nashville,TN,36.108581,-86.813227,3,143,t,t,t,1,t,t,f,t,t,t,f,f,4,f,10541,5922,4019,122715
46225,LCY8K3IN3QOWxIpmPfuGpQ,Noodles & Company,121 W Maryland St,Indianapolis,IN,39.765536,-86.160636,3.5,67,f,t,t,1,t,t,f,t,t,t,f,f,4,f,2163,516,1141,35694
8057,8O4cg2oJVIPJzgCEJuVvjQ,Noodles & Company,1540 Nixon Dr,Moorestown,NJ,39.944538,-74.957548,3.5,36,f,f,t,1,t,t,f,t,t,t,f,f,4,f,7215,5014,1515,155780
46202,bj0RCI6nDYcaJfWQk377Zw,Noodles & Company,903 Indiana Ave,Indianapolis,IN,39.779673,-86.172865,3.5,84,t,f,t,1,t,t,f,t,t,t,f,f,4,f,9714,1991,7113,50216
46250,tRDzN3TFyae3dwgZ6Ple7Q,Noodles & Company,5265 E 82nd St,Indianapolis,IN,39.904643,-86.079847,2.5,31,t,t,t,1,t,t,f,t,f,t,f,f,4,f,9034,2918,5049,57053
46227,Y1vmkdnk-ubHYXKQOsyG8w,Noodles & Company,7853 S US 31 At Shelby St,Indianapolis,IN,39.652624,-86.138141,3,45,t,t,t,2,t,t,f,t,t,t,f,f,1,f,22360,7952,10190,44873
62269,_VJmkOkjDz7ddaNh-MP6gw,Noodles & Company,3290 Green Mount Crossing,Shiloh,IL,38.573202,-89.926376,3,63,t,t,t,1,t,t,f,t,t,t,f,f,4,f,12419,7397,3198,86493
46032,Gdm4Tg6Tn0GcTQZMDT9nkg,Noodles & Company,1 E Carmel Dr,Carmel,IN,39.961142,-86.126594,3,61,t,t,t,1,t,t,f,t,f,t,f,f,4,f,20119,11434,6287,105720
83646,vtYjO_RZjSZWbwwN-AgqGg,Noodles & Company,"2274 N Eagle Rd, Ste 100",Meridian,ID,43.625254,-116.353905,3,81,t,t,t,1,t,t,f,t,t,t,f,f,4,f,23299,14659,5346,79706
46220,c8wmLGGdzNxVykGQA5NbRw,Noodles & Company,927 Broad Ripple Ave,Indianapolis,IN,39.869521,-86.141951,3.5,50,t,t,t,1,t,t,f,t,t,t,f,f,4,f,16879,6824,8390,77377
93101,RRGLss4hhvZZuR0N6GQlSw,Nook,116 Santa Barbara St,Santa Barbara,CA,34.415733,-119.688461,4,208,t,t,t,2,t,f,f,t,t,t,t,t,3,f,13296,4177,6819,62925
85701,kjDXbqCihUxgDvQn1n57hA,Nook,"1 E Congress, Ste 102",Tucson,AZ,32.222029,-110.971158,4,547,t,t,t,2,t,t,f,t,t,t,t,f,2,f,2750,449,1943,45862
46204,ROcx9FXq206zfI77MGo1Yw,Nook A Paleo Influenced Diner,15 E Maryland St,Indianapolis,IN,39.765642,-86.158148,4.5,163,f,f,t,2,t,t,t,t,t,t,t,f,2,f,4582,498,3999,73281
19103,e4MoozYGqe_rb4_ZC1rYMQ,Nook Bakery & Coffee Bar,15 S 20th St,Philadelphia,PA,39.952725,-75.172902,4.5,304,t,f,t,1,t,t,f,t,t,t,f,f,1,f,15765,3571,11832,79110
19460,OAAh75gVvTZI4bjjrulxMg,Nook and Kranny Kafe,847 Valley Forge Rd,Phoenixville,PA,40.120354,-75.502180,4.5,201,f,f,t,2,t,t,f,t,t,f,f,f,4,f,16443,8339,6022,104504
19403,h1VtfwRJ-xKTrDfy1Ql7Gg,Nook and Kranny Kafe 2,"3140 Ridge Pike, Ste 17",Eagleville,PA,40.156694,-75.403781,4,31,f,f,f,1,f,f,f,f,f,f,f,f,1,f,18879,9749,7193,85248
8518,PXsDX1wvizL93PcMAgxQ7w,Nook's Pour House,2043 Rt 130 S,Florence,NJ,40.101977,-74.796668,3,58,f,f,t,2,t,t,t,t,t,t,t,t,4,f,2206,1009,752,83819
19103,1y3y_ihpO6SHxK9MRdtSlw,Noon Mediterranean,1601 Market St,Philadelphia,PA,39.953097,-75.167352,3.5,40,t,f,t,1,f,t,f,t,f,t,f,f,1,f,15765,3571,11832,79110
19148,tcvNBC65Gsa4cH1_gyucpQ,Noord,1046 Tasker St,Philadelphia,PA,39.929660,-75.163003,4.5,396,f,t,t,3,t,f,t,t,f,t,f,f,4,f,19493,7020,7959,60226
70005,yFPrKpUGdZ27GxhpLxwqqw,Nor-Joe Imports,505 Frisco Ave,Metairie,LA,29.987224,-90.128769,4.5,69,f,t,t,2,t,t,f,t,t,f,t,f,1,f,11705,5160,5209,64235
19720,gk3hzKydevLKZ2FVmJdt-A,Nora Lee's,124 Delaware St,New Castle,DE,39.659128,-75.563463,3.5,207,f,t,t,2,t,f,t,t,f,t,f,t,4,f,21859,9608,7793,63018
19147,qr7meXBoHjezOYUWMj9O4w,Nora's Kitchen,248 South St,Philadelphia,PA,39.941262,-75.147325,4.5,163,t,f,t,1,t,t,f,t,t,t,f,f,4,f,18239,6207,10326,86147
37215,Y1QKeVZSvhnAZnO26SK6QQ,Nordstrom Grill,2130 Abbott Martin Rd,Nashville,TN,36.106533,-86.816454,3.5,33,f,f,t,2,t,t,t,t,t,t,f,f,4,f,10541,5922,4019,122715
19146,IhtoO_V7a9iNOew2cszvZQ,Nori Sushi,1636 South St,Philadelphia,PA,39.944041,-75.170020,4,115,t,f,t,2,t,f,t,t,t,t,t,f,4,f,17302,4674,9517,77091
62025,xOLxvu-xEUXPKSW263oNQ,Nori Sushi & Japanese Grill,1025 Century Dr,Edwardsville,IL,38.788315,-89.982221,3.5,46,f,f,t,2,t,t,f,t,t,t,f,f,1,f,12548,6871,4355,84715
33706,96r6iyqbZo8OjJGAWbDgQw,Nori Thai,7612 Blind Pass Rd,St Pete Beach,FL,27.743776,-82.751421,4,273,t,t,t,2,t,t,t,t,f,t,t,t,4,f,8805,4478,3944,76277
33634,ftb0Hl3y6RwsjX2ts0ynbA,Norkys,"5610 Hanley Rd, Ste 110",Tampa,FL,28.000092,-82.563265,3.5,38,t,f,t,2,t,f,f,t,t,f,f,f,3,f,7544,3838,2422,60237
33563,dM5ZRYT1SUO86eZtisrKfQ,Norma's,120 N Collins St,Plant City,FL,28.016212,-82.123260,4.5,41,t,f,t,1,t,t,f,t,f,t,t,f,2,f,9967,4131,3525,44969
8034,oQ_SoB3-57wqGETW_K6AtQ,Norma's Eastern Mediterranean Cuisine,145 Barclay Farms Center Rte 70 E,Cherry Hill,NJ,39.910318,-74.994695,4,276,t,t,t,2,t,t,t,t,t,t,f,f,4,f,7233,3665,2457,95248
19422,hZinn_1JNcgUewFovRT8ow,Normandy Farm Hotel & Conference Center,1401 Morris Rd,Blue Bell,PA,40.180669,-75.277846,3,126,f,f,t,4,t,t,t,f,t,t,f,t,4,f,7366,4846,1752,126108
33612,cx5rIVMN-FXwBkl2Kbot7w,North 30th Sports Pub & Grille,11402 N 30th St,Tampa,FL,28.052244,-82.426674,4.5,106,t,t,t,2,t,t,f,t,t,t,t,t,1,f,19021,4927,9003,35746
19123,R0JUjyjGEzUlY3auVhY_tg,North Bowl,909 N 2nd St,Philadelphia,PA,39.964413,-75.140328,4,484,f,t,t,2,t,t,f,t,t,t,f,f,4,f,8565,2020,5678,77111
83702,w4fj_WNZpESDPf7hQxjvYw,North End Chinese Rest,1806 W State St,Boise,ID,43.625144,-116.212447,2.5,47,t,f,t,1,f,t,f,t,f,t,f,f,1,f,11069,4230,5804,68165
83702,cOGU70XAVSMlhkPtoIpURA,North End Pizza,1513 North 13th St,Boise,ID,43.629534,-116.203423,4,90,f,f,t,2,t,t,f,t,t,t,f,t,3,f,11069,4230,5804,68165
33767,J8epzdTSTGOFALsTI5SglA,North Island Bar & Grille,600 Mandalay Ave,Clearwater Beach,FL,27.985663,-82.826761,4.5,40,f,t,t,2,t,t,f,t,t,t,t,t,1,f,4049,2123,1706,87340
85718,WZUIlyefoUhuH_VkVCEyAw,North Italia,2995 E Skyline Dr,Tucson,AZ,32.325025,-110.928498,4,862,t,t,t,2,t,t,t,t,t,t,t,t,4,f,12818,6400,5543,93185
37067,2DnDk1PKYGICJl1OzAREYA,North Italia,"4041 Aspen Grove Dr, Ste 100",Franklin,TN,35.937757,-86.826399,4,61,f,t,f,2,t,f,t,f,f,t,f,t,4,f,12492,7770,3850,107464
19406,wkIc7MTnnGkqZC5aJyKimA,North Italia,"350 Mall Blvd, Ste 1000C",King Of Prussia,PA,40.088281,-75.388590,4,273,t,t,t,2,t,t,t,t,t,t,t,t,4,f,11438,5682,4700,97305
37215,YuatbQ1sfTFnmfgjzVDv-g,North Italia - Nashville,2159 Green Hills Village Dr,Nashville,TN,36.107812,-86.815438,4,225,t,t,t,2,t,f,t,t,t,t,f,t,4,f,10541,5922,4019,122715
62025,83UIUa6mx8dM8pfaYdJHxg,North Main Diner,146 N Main St,Edwardsville,IL,38.812647,-89.957039,3.5,31,f,t,t,1,t,t,f,t,t,t,f,f,4,f,12548,6871,4355,84715
19805,P_1mSczqlosmm4ahM8v6LQ,North Quarter Creole,837 N Union St,Wilmington,DE,39.753529,-75.570404,3.5,32,t,f,t,2,t,t,t,t,t,t,f,t,4,f,15143,4301,6548,47300
19130,s8MTunfjxZslRLcjlTiCJg,North Star Bar,2639 Poplar St,Philadelphia,PA,39.973016,-75.180598,3.5,134,f,f,t,2,t,f,f,t,t,t,f,t,3,f,14431,4157,9196,88858
19123,W06QBC9vkxA5CVBNVrOMRA,North Third,801 N 3rd St,Philadelphia,PA,39.963506,-75.142782,4,677,t,t,t,2,t,t,f,t,f,t,f,f,4,f,8565,2020,5678,77111
18964,VLgeZnsCS20OD5hyLvhjsw,Northbound,2 W Broad St,Souderton,PA,40.308990,-75.320492,4,93,f,t,t,1,f,f,f,t,f,t,f,f,4,f,5283,3240,1408,79931
19382,T5f-IRQWQYgFQbgO_kVkvg,Northbrook MarketPlace,1805 Unionville Wawaset Rd,West Chester,PA,39.912781,-75.684904,4,60,t,t,t,1,t,t,t,t,t,t,t,f,1,f,20429,10896,7580,104232
19111,5-8iEgimW1wgAqF6w_zYJA,Northeast Sandwich Co.,1342 Bleigh Ave,Philadelphia,PA,40.058983,-75.075403,4,87,t,t,t,2,f,t,f,t,f,f,f,f,2,f,24355,9602,8521,51567
62025,JbuORM3MoTXrVcjVchZQpg,Northside Dairy Haven,1902 N Main St,Edwardsville,IL,38.823463,-89.970683,4,36,f,t,t,1,t,t,f,t,f,t,f,f,4,f,12548,6871,4355,84715
46220,2OSz7GqL8D5-s4T7jUMLFQ,Northside Kitchenette,6515 N College Ave,Indianapolis,IN,39.874277,-86.145514,4.5,250,t,t,t,2,t,t,f,t,t,t,t,f,4,f,16879,6824,8390,77377
33759,HfAdvyxGLpAnv6w0qSCfiA,Norton's Eastside Sports Bar & Grill,"2455 N McMullen Booth Rd, Ste A",Clearwater,FL,28.010642,-82.710668,3.5,60,f,t,t,1,t,f,f,t,t,t,f,f,4,f,7820,3208,3414,53611
93101,vhWlxyLEWAbNOMtQ42yzFg,Norton's Pastrami & Deli,18 W Figueroa St,Santa Barbara,CA,34.421992,-119.703820,4.5,492,t,f,t,2,t,t,f,t,f,f,t,f,4,f,13296,4177,6819,62925
93103,cJjzBIPfMmps5NhNowKPpA,Norton's Pastrami and Deli,226 S Milpas St,Santa Barbara,CA,34.418797,-119.675303,4,46,f,t,t,2,t,t,f,t,t,t,f,f,4,f,8194,3426,3314,84853
33609,4wy0zuo-j7uOckJeoJw4uQ,Nosh,111 S Dale Mabry Hwy,Tampa,FL,27.944004,-82.505955,2,57,f,t,t,1,t,t,f,t,t,t,f,f,1,f,8497,3215,4322,85174
34677,QhFftZD6diXpF11A9U2ZdA,Nosh Cafe,4058 Tampa Rd,Oldsmar,FL,28.035022,-82.654349,4.5,115,t,t,t,1,t,t,f,t,t,t,f,f,4,f,8566,4188,2925,69861
19121,Ct23NeSxZrayJd_n9pkK-Q,Noshery Gourmet Cafe,1600 N Broad St,Philadelphia,PA,39.978236,-75.158215,3.5,39,f,f,t,1,t,t,f,t,f,f,f,f,4,f,12162,1184,6299,25162
37215,qdUx7wxwnT80MkaqGCTfSQ,Noshville,4014 Hillsboro Cir,Nashville,TN,36.102666,-86.818935,3.5,344,t,t,t,2,t,t,f,t,f,t,t,f,4,f,10541,5922,4019,122715
37067,sNtukFwvDXMXeB3os8Qytw,Noshville Delicatessen,1000 Meridian Blvd,Franklin,TN,35.951677,-86.807110,3,30,f,f,t,2,t,t,f,t,f,t,f,f,4,f,12492,7770,3850,107464
37215,am3QhsWBeUfKwW4LgBIF6w,Noshville Delicatessen,4014 Hillsboro Cir,Nashville,TN,36.102671,-86.818710,3.5,164,t,t,t,2,t,t,f,t,t,t,t,f,4,f,10541,5922,4019,122715
37214,Ueq5srlADo8pef4UcuqQTg,Noshville Delicatessen,1 Terminal Dr,Nashville,TN,36.132069,-86.669791,1.5,193,f,f,t,2,t,t,f,t,f,t,f,f,4,f,13890,5223,6813,61206
8081,j1Gkb3wSeo3klOEAhL75cQ,Not Just Pizza,1715 Sicklerville Rd,Sicklerville,NJ,39.750193,-75.024355,2,36,t,f,t,1,t,t,f,t,t,t,f,f,4,f,16793,8832,4030,87407
19148,xdqIB-PWPv6JUhrGHyKdOg,Not Just Pizza,2240 S 11th St,Philadelphia,PA,39.921345,-75.165152,2.5,97,t,f,t,1,t,t,f,t,f,t,f,f,4,f,19493,7020,7959,60226
19123,5Hvt4NPyJBRV8BL6U3xMuQ,Not Just Pizza,1030 N American St,Philadelphia,PA,39.967145,-75.140957,3,62,t,f,t,1,t,t,f,t,f,f,f,f,4,f,8565,2020,5678,77111
19446,Wzd_ERrqmfWEALi3xwxCwQ,Not Just Sandwiches,312 W Main St,Lansdale,PA,40.243498,-75.286982,3.5,31,f,f,t,1,t,t,f,t,f,t,f,f,4,f,22647,12428,7315,87083
19036,bG_aXPwQoZoDvj5-kZIqRw,Not Just Wings,439 S Macdade Blvd,Glenolden,PA,39.900716,-75.301236,3,85,t,f,t,2,t,t,f,t,f,t,f,f,4,f,4958,1889,1728,64048
19342,Fz4mzQjAxyrN6tQLcZ73Bw,Not Your Average Joe's,561 Glen Eagle Square,Glen Mills,PA,39.866261,-75.542808,3.5,317,t,t,t,2,t,t,t,t,t,t,t,t,4,f,8064,4556,3012,112373
19003,hPmbL4VRqWXJAmcIGoLovg,Not Your Average Joe's,49 St James Pl,Ardmore,PA,40.008288,-75.288327,4,468,t,t,t,2,t,t,t,t,t,t,t,t,2,f,5665,2805,2250,105061
33607,w36LkOpcsLhdmhDziGzDtQ,Not Your Average Joe's Pizza,2038 N Dale Mabry Hwy,Tampa,FL,27.960514,-82.506127,4,36,f,f,t,1,t,t,f,t,t,t,f,f,4,f,10932,2867,5698,46587
89502,gm4cW6bfnr33jOnh7V95GQ,Nothing To It Culinary Center,225 Crummer Ln,Reno,NV,39.472317,-119.789461,4.5,89,t,t,t,2,f,t,f,t,t,t,f,f,4,f,18616,6344,8448,48782
8619,DsNqtioyNOBaN56hm_G8LA,Nottingham's Pizza & Deli,2106 Nottingham Way,Trenton,NJ,40.233464,-74.706694,3.5,34,t,f,t,1,t,t,f,t,f,f,f,f,2,f,9031,4683,3028,83589
19147,BELS5YkYjDFkpbM2FuDdaA,Nourish,943 S 9th St,Philadelphia,PA,39.937838,-75.157990,4.5,90,t,f,t,2,f,f,f,t,f,f,f,f,4,f,18239,6207,10326,86147
18901,vVzpVi1nvOqeuDInZ6UPfw,Nourish by MAMA,34 East State St,Doylestown,PA,40.310317,-75.129478,4.5,38,t,t,t,2,t,f,f,t,f,f,f,f,1,f,10486,5469,3860,103626
34608,jjpeA_GQWrNf59cuK9937g,Nouvelle Cuisine,10531 Spring Hill Dr,Spring Hill,FL,28.461168,-82.544005,4,77,t,f,t,3,t,f,t,t,f,t,f,f,1,f,14076,6926,4320,50786
8628,4E-cMCFYwc_1IEssapyRVA,Nova Trattoria,1505 Parkway Ave,Ewing,NJ,40.252723,-74.788361,3.5,36,t,f,t,2,t,t,t,t,f,t,f,f,1,f,4133,1769,1996,83208
19146,rZkwiLIUO50ozobE0sVp3A,Novita Bistro,1608 South St,Philadelphia,PA,39.943947,-75.169140,3,47,f,t,f,2,t,f,t,t,f,t,f,f,4,f,17302,4674,9517,77091
85718,6N9T23_iXkcOCh6boAXpIg,Nox Kitchen + Cocktails,"6370 N Campbell Ave, Ste 160",Tucson,AZ,32.322071,-110.928735,3.5,93,f,t,t,2,t,f,t,t,t,t,f,t,4,f,12818,6400,5543,93185
89511,YNgX5_SYHCXSoL9IMdVboA,Nu Yalk Pizza,9780 S Virginia St,Reno,NV,39.441819,-119.770878,3,448,t,t,t,1,t,t,f,t,t,t,f,t,4,f,11651,6956,3398,106071
93101,g0lCOgLkkByZrhmwYzP5KA,Nuance,119 State St,Santa Barbara,CA,34.413515,-119.691207,4.5,83,f,t,t,3,t,f,t,f,t,t,t,t,4,f,13296,4177,6819,62925
37203,QJzp26mYQuLtLhF5heEHrQ,Nudie's Honky Tonk,409 Broadway Ave,Nashville,TN,36.160596,-86.777383,3.5,297,f,t,t,2,t,f,f,f,t,t,t,t,3,f,10201,1230,8276,58032
19460,Nc1bAWIlGgpauU6pClO-Nw,Nudy's Bridge Street Café - Phoenixville,450 Bridge St,Phoenixville,PA,40.130793,-75.521983,3,138,t,t,t,2,t,t,f,t,f,t,f,f,4,f,16443,8339,6022,104504
19428,8HdSXgVPcZUBvaTKqlUL2A,Nudy's Cafe,100 Fayette St,Conshohocken,PA,40.074185,-75.306272,3.5,40,t,t,f,1,f,f,f,t,f,f,f,f,1,f,8479,3332,4239,98031
19003,2qO7VIhrgc_mpW7LsTFfFw,Nudy's Cafe - Ardmore,11 Cricket Ave,Ardmore,PA,40.007568,-75.291115,3.5,131,t,t,t,2,t,t,f,t,f,t,t,f,4,f,5665,2805,2250,105061
19317,cm0bhBDPM3bjBefmEXa3BQ,Nudy's Cafe - Chadds Ford,240 Painters' Crossing,Chadds Ford,PA,39.880860,-75.548277,3.5,63,t,t,t,2,t,t,f,t,f,t,t,f,4,f,3659,2563,906,143694
19341,61MVglPwpvFQvFCMLVt4eQ,Nudy's Cafe - Eagleview Blvd,234 Eagleview Blvd,Exton,PA,40.055887,-75.666020,3.5,78,t,t,t,2,t,t,f,t,f,t,t,f,4,f,7825,4563,2392,107338
19341,ZYiHs9ENVw6YgHgduru3Pw,Nudy's Cafe - Exton,420 W Lincoln Hwy,Exton,PA,40.023439,-75.646184,3.5,78,t,f,t,2,t,t,f,t,f,t,t,f,2,f,7825,4563,2392,107338
19382,NvOMeOZp6SC702ZqOLM4Cg,Nudy's Café -  West Chester,300 W Market St,West Chester,PA,39.957673,-75.608563,3.5,85,t,t,t,2,t,t,f,t,f,t,t,f,4,f,20429,10896,7580,104232
19355,UnUUSoiBSP1IGa-IdgehYQ,Nudy's Café - Frazer,309 Lancaster Ave,Malvern,PA,40.039541,-75.549471,3.5,80,t,f,t,2,t,t,f,t,f,t,f,f,4,f,10090,6457,2800,133686
19301,S-gk6QdFM08F8HlJaUmftw,Nudy's Café - Paoli,31 W Lancaster Ave,Paoli,PA,40.042057,-75.485414,3,87,t,t,t,2,t,t,f,t,f,t,t,f,4,f,2579,1540,843,95430
19087,4TleqRlbwgXcIgz33HjLJQ,Nudy's Eastside Café,292 E Conestoga Rd,Wayne,PA,40.048469,-75.409783,3.5,224,t,t,t,2,t,t,f,t,f,t,f,f,4,f,11749,7202,3478,144022
19312,LYgLZ6mMp15rpMJqOEEKPQ,Nudy’s Cafe Swedesford,120 W. Swedesford Rd,Berwyn,PA,40.070549,-75.437920,3.5,42,t,t,t,1,t,f,f,t,f,f,t,f,1,f,4174,3019,845,164844
33611,9fk_aoH6bvdv_fJdKjhTWg,Nueva Cantina,4918 S MacDill Ave,Tampa,FL,27.892776,-82.493638,3,142,f,t,t,2,t,t,t,t,t,t,t,t,4,f,16269,6087,8484,66495
33701,0EPYrxeMLh2G63HLMIgRHg,Nueva Cantina,1625 4th St S,Saint Petersburg,FL,27.754458,-82.638912,4,350,t,t,t,2,t,t,t,t,t,t,t,t,4,f,9120,2230,6371,46786
33782,Rv6P37KiiuowrXti2JHZNQ,Nuevo Vallarta Authentic Mexican Food,9359 US Hwy 19 N,Pinellas Park,FL,27.856714,-82.694275,4,106,t,f,t,1,t,t,t,t,t,t,t,t,4,f,9273,4110,3672,57150
89431,ve_-rPlEGPClytyJtY55Vw,Nugget Casino Resort,1100 Nugget Ave,Sparks,NV,39.533177,-119.755731,2.5,1576,f,f,t,2,t,t,t,f,t,t,f,t,4,f,15322,5782,5826,50233
19103,ydY1FKBgpgXvhxpVPMbinA,Numa,108 S 18th St,Philadelphia,PA,39.951392,-75.170620,4,30,t,f,t,2,t,t,t,t,f,t,f,f,4,f,15765,3571,11832,79110
46032,4fQPIhCh2bUJBZcxQlLGFQ,Number One China Buffet,456 E Carmel Dr,Carmel,IN,39.962767,-86.117718,3,54,t,f,t,1,t,t,f,t,t,t,f,f,1,f,20119,11434,6287,105720
33712,HlXE8flli7TjYVpnzw6HjA,Numex,2710 Central Ave,Saint Petersburg,FL,27.770735,-82.670370,4,140,f,t,t,2,t,t,f,t,t,f,t,t,4,f,9178,2947,3804,51569
8108,9RiIQA4M2Y0AU3TkASJn3A,Nunzio Ristorante Rustico,706 Haddon Ave,Collingswood,NJ,39.915847,-75.068842,4,237,t,t,t,2,t,f,t,t,t,t,t,f,4,f,7951,3630,3415,94851
85716,dA6ArvvZYNS7NUQ1_v7ngA,Nur  Market & Restaurant,"3565 E Speedway Blvd, Ste 171",Tucson,AZ,32.236880,-110.916435,4.5,43,t,f,t,2,t,t,f,t,t,f,f,f,1,f,15259,3927,9170,42147
93013,eoH4nxBTSu6kf-41pWDwJQ,Nutbelly Pizzeria and Deli,915 Linden Ave,Carpinteria,CA,34.398644,-119.519186,4,253,t,t,t,2,t,t,f,t,f,t,f,t,4,f,6449,3382,2344,82231
37210,aaOA5W4wRMLKrkIwWnGTPg,Nuvo Burrito,319 Peabody St,Nashville,TN,36.155925,-86.773681,3.5,52,t,f,t,1,t,t,f,t,t,t,f,f,2,f,7337,1651,4221,36985
37206,wueXNaxuNKjr8sq-AyWCog,Nuvo Burrito,1000 Main St,Nashville,TN,36.177975,-86.751071,4,93,f,f,t,1,t,t,f,t,t,t,f,f,4,f,11584,3749,5770,66065
33629,OVbuOxR3zXExZCKLXewaVg,O Cocina,4110 Henderson Blvd,Tampa,FL,27.927360,-82.512538,4,145,f,f,t,2,t,f,t,t,t,t,t,t,4,f,10441,6145,3261,126363
19147,qHBakpsiwB0doJ39Oo_h-Q,O Sandwiches,1205 S 9th St,Philadelphia,PA,39.934045,-75.158297,4,35,t,t,t,1,t,t,f,t,f,t,f,f,1,f,18239,6207,10326,86147
19147,Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,250 Catharine St,Philadelphia,PA,39.937829,-75.148263,4.5,85,t,t,t,1,t,t,t,t,f,t,t,f,1,f,18239,6207,10326,86147
85712,p7tSGmWpFV246aYhwODgBg,O Sushi Restaurant,4689 E Speedway Blvd,Tucson,AZ,32.236944,-110.892965,4.5,199,t,t,t,2,t,t,t,t,t,t,f,t,2,f,16384,4093,9558,37524
37064,NetawOi6wDa1mGJumW4-zQ,O' Be Joyful,328 Main St,Franklin,TN,35.925009,-86.869633,4,84,t,f,t,2,t,f,f,t,f,f,f,f,1,f,21795,14497,4934,105342
33710,uuF9V5QmG6QWa-h_oXRYiQ,O' Bistro,6661 Central Ave,Saint Petersburg,FL,27.771361,-82.729783,4,107,t,t,t,2,t,f,t,t,t,t,f,t,4,f,14369,6657,5468,61970
33511,HbXxINMJUKbHeuAnxtY6sw,O'Brien's Irish Pub & Grill,701 W Lumsden Rd,Brandon,FL,27.921765,-82.294907,3.5,87,f,t,t,2,t,f,t,t,t,t,t,t,3,f,22334,9691,7955,61149
33566,KPL_3JBDYQ8iDPe6iR5RIA,O'Brien's Irish Pub & Grill Plant City,"1701 S Alexander St, Ste 112-3",Plant City,FL,27.999409,-82.138606,3.5,31,t,f,t,1,f,t,f,t,t,t,f,f,4,f,7342,4304,1879,65531
33544,nHZ6Sx1wg7o8NUrtc-EgvQ,O'Brien's Irish Pub & Grill Wesley Chapel,5429 Village Market,Wesley Chapel,FL,28.235956,-82.352352,3.5,48,t,t,t,2,t,t,f,t,t,t,f,t,2,f,9689,6280,2109,86707
70056,wsT-cVJNpHDZpp5FWzuikA,O'Briens Grille,2020 Belle Chasse Hwy,Terrytown,LA,29.890655,-90.034799,4.5,65,f,f,t,3,t,f,t,t,t,t,f,f,4,f,14638,6925,4652,56167
33618,Ucl9Vo5lwrUmYbV8Dv8X5g,O'Briens Irish Pub,15435 N Dale Mabry Hwy,Tampa,FL,28.092360,-82.500588,4,108,f,t,t,2,t,t,f,t,t,t,f,f,3,f,12100,5819,4724,68245
37214,CPDaHi2bSPYWLBOSDGY7qw,O'Charley's,"1 Terminal Dr, Concourse C, Nashville International Airport",Nashville,TN,36.129374,-86.670313,2.5,213,f,f,t,2,t,t,f,t,t,t,f,f,4,f,13890,5223,6813,61206
46038,UKcIwlbLohvMmGiw4wqaqA,O'Charley's Restaurant & Bar,11655 Fishers Corner Blvd,Fishers,IN,39.958734,-86.012288,3,54,t,f,t,2,t,t,t,t,t,t,f,f,4,f,17373,9673,5433,92853
37064,qNkJ-7CBZbZXLBCkOHGT5w,O'Charley's Restaurant & Bar,1202 Murfreesboro Rd,Franklin,TN,35.915384,-86.832999,3.5,72,t,f,t,2,t,t,f,t,t,t,f,f,4,f,21795,14497,4934,105342
46229,U37i8ZW0mA-A18N2Vpt9Yw,O'Charley's Restaurant & Bar,10289 East Washington St,Indianapolis,IN,39.774598,-85.985976,2.5,49,f,f,t,2,t,t,f,t,t,t,f,f,2,f,11683,4075,4426,55407
37027,ui4DEABUCuaDMY7RPXGgWA,O'Charley's Restaurant & Bar,100 Eastpark Dr,Brentwood,TN,36.036933,-86.790347,2.5,76,f,f,t,2,t,t,f,t,t,t,f,f,4,f,20608,14144,4938,133254
37066,34RXMYBw5jx_eGVlotlkrA,O'Charley's Restaurant & Bar,1009 Village Green Crossi,Gallatin,TN,36.377130,-86.472095,2.5,69,t,f,t,2,t,t,f,t,t,t,f,f,2,f,20704,10997,6017,64908
