Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions
gr5eG2ciS_6M-brZVQ-KEA,Kabobi,10600 Roosevelt Blvd,Philadelphia,PA,19116,40.099521,-75.0104113,4.0,88,1,1,1,2,1,1,1,1,1,1,1,0,1,0
COZbEsySsjS1d3mJ6cXeTA,The Dutch Eatery & Refuge,943 E University Blvd,Tucson,AZ,85719,32.2320366,-110.9572299,3.5,232,1,1,1,2,1,1,1,1,1,1,1,1,2,0
vWeVQwP7pOyOuouTI-zT9w,Bud's Broiler,2800 Veterans Memorial Blvd,Kenner,LA,70062,30.0063977,-90.2304488,3.5,31,0,0,1,1,1,1,0,1,1,1,0,0,2,0
4zYssmZqA-P75QaFWYtigA,Coco's West Italian Restaurant,5406 Harding Pike,Nashville,TN,37205,36.0997629711,-86.8718816,3.0,45,1,1,1,2,1,0,1,1,0,0,0,1,1,0
s9BgSa45FigvXA-g56JHDA,Tropical Smoothie Cafe,"3810 Neptune St, Ste B4",Tampa,FL,33629,27.9298775412,-82.5066694388,3.5,42,1,0,1,1,1,1,0,1,1,1,0,0,2,0
lXZJSAE0Faw9nhi_Df3teQ,Cock 'n Bull Restaurant,Routes 202 & 263,Lahaska,PA,18931,40.348209,-75.03275,2.5,280,0,1,1,2,1,1,1,1,1,1,1,0,4,0
PH3U6L2eeKaPTjO6XYGalw,Papa Roux Toux,222 E Market St,Indianapolis,IN,46204,39.7684662,-86.1540548,4.0,48,0,1,1,1,1,1,0,1,0,1,0,0,4,0
op_RhWyycjpOOQrgJWUMPw,Nakaya Japanese Bistro,"301 W Platt St, Unit C",Tampa,FL,33606,27.9423006099,-82.463003397,4.0,54,0,0,1,2,1,1,1,1,1,1,1,0,1,0
XFfuR-F1_wDbcf8xo2DVPw,Dae Bak,"1016 Race St, Fl 2",Philadelphia,PA,19107,39.9552705,-75.1566243,4.0,214,1,1,1,2,1,1,1,1,1,1,0,0,4,0
0S6OwdpZVlg7YmdEw5fO8A,Pi Pizzeria - Kirkwood,10935 Manchester Rd,Kirkwood,MO,63122,38.599566,-90.410749,3.5,221,0,1,1,2,1,1,0,1,1,1,0,0,4,0
GC75ZzoLxsfeKyk7vA3pXA,In-N-Out Burger,1978 E Ajo Way,Tucson,AZ,85713,32.178275,-110.94289,4.0,181,0,1,1,1,1,1,0,1,0,1,0,0,4,0
Sc6V7hXU7Ar2_mmRoRYsKw,Burger Me!,13963 S Virginia St,Reno,NV,89511,39.4032209932,-119.748398233,4.0,207,1,1,1,2,1,1,0,1,1,1,1,0,4,0
RArLnyQn4RZrf1SQ9rOJcA,Darrin's Coffee Company,,Indianapolis,IN,46234,39.8102628,-86.3275351,4.5,30,0,1,1,1,0,0,0,1,1,0,1,0,1,0
zs4vsJYsEx4hB-w3wp1Tvg,Yesterday's,4412 Woodson Rd,Saint Louis,MO,63134,38.7301195,-90.3567981,3.5,35,1,0,1,1,1,0,0,1,0,1,0,1,4,0
5qCLZQZ2xKpEhDCTCR12_A,Provalo Deli,229 W Lockwood Ave,Webster Groves,MO,63119,38.5936438,-90.3629778,3.5,34,1,1,1,1,1,1,0,1,1,1,0,0,4,0
PweEiIooF2RSX2TLndn0dA,Green Land Restaurant,10817 N 56th St,Temple Terrace,FL,33617,28.0461541,-82.3930047,4.0,78,1,1,1,1,1,1,1,1,0,1,0,0,4,0
tnkBdiiMcBXe9jutifP4sw,Mamajuana café tampa,9202 Anderson Rd,Tampa,FL,33634,28.0307613,-82.5408404,3.0,52,1,1,1,1,1,0,0,1,1,0,1,0,1,0
X28XK71RuEXPapeyUOwNzg,Pinellas Grill,9711 66th St N,Pinellas Park,FL,33782,27.859863,-82.728274,4.0,31,0,1,0,1,0,1,1,0,0,0,0,0,1,0
h0jLNrV28BX3AC6yHaN2Kw,Cacciatori Pizza & Pasta,108 Louviers Dr,Newark,DE,19711,39.7186896595,-75.7496131006,4.0,37,0,1,1,2,1,1,0,1,0,1,0,0,4,0
3kCdCzbfMbpTStmrUbpfUQ,Cheddar's Scratch Kitchen,11004 N Dale Mabry Hwy,Tampa,FL,33618,28.048990114,-82.505071509,3.5,243,0,0,1,2,1,1,0,1,1,1,1,1,2,0
DTbKzkWQGWJsHvhE6OcUFw,Little Pete's Restaurant,2401 Pennsylvania Ave,Philadelphia,PA,19130,39.967082,-75.177485,4.0,147,1,1,1,2,1,1,0,1,0,1,0,0,4,0
tZ_lWpM_VJrpg41rl7QDRg,Taphouse,760 W Main St,Boise,ID,83702,43.6154111893,-116.2027890679,4.0,142,0,1,1,2,1,0,0,1,1,1,0,0,2,0
O9SCnT1xRmREjQqzzS3Zrw,La Fiesta Mexican Store,1202 S 22nd St,Tampa,FL,33605,27.9406785,-82.4344414,4.5,30,0,0,1,1,1,1,0,1,0,0,0,0,1,0
sbAzxoahA_cu6UfRjL8VZQ,Forest Hills Grocery,901 W Linebaugh Ave,Tampa,FL,33612,28.0402452,-82.4680145,2.5,36,1,0,1,1,1,1,0,1,1,1,0,0,2,0
P6ud6vukerhdIqpoejMFqg,Twisted Fork,"1191 Steamboat Pkwy, Ste 1400",Reno,NV,89521,39.4234646,-119.7355462,4.5,941,1,1,1,2,1,1,1,1,1,1,0,1,4,0
wA-oDO8OIzj57hApQW_XXQ,Carrabba's Italian Grill,1951 4th St N,St. Petersburg,FL,33704,27.7902096,-82.6382627,3.5,133,1,1,1,2,1,1,1,1,1,1,0,1,2,0
AnBCHaZtRT8B2U9D3AtXbg,Tavern At Bown Crossing,3111 S Bown Way,Boise,ID,83706,43.5742164,-116.1553118,3.5,173,0,1,1,2,1,1,1,1,1,1,1,1,4,0
43AC2TqfcQcenT6srX5QCA,Frankie Ann's,741 N 23rd St,Philadelphia,PA,19130,39.968561,-75.1748987,2.5,53,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NHV2NVzFcx-spJHoOuzP6w,Chef Ken's Smokehouse BBQ,2318 Seven Springs Blvd,New Port Richey,FL,34655,28.1932090232,-82.6987246424,3.5,37,0,1,1,2,1,1,0,1,0,1,0,0,1,0
aMyLjP8kcNGG2oPyQc04Ow,Bistro Di Marino,415 Egg Harbor Rd,Sewell,NJ,08080,39.7495352599,-75.0766996644,4.0,41,1,1,0,1,0,0,0,1,0,0,0,0,1,0
Fi3HrORVzsjRhLvoMNozrQ,Latino Supermarket,131 N Mount Carmel Rd,Valrico,FL,33594,27.939559433,-82.2605127386,3.5,51,1,0,1,1,1,1,0,1,0,1,0,0,3,0
2x56v8tFBnCcYRZCe58msw,World of Beer,409 Massachusetts Ave,Indianapolis,IN,46204,39.7728229,-86.1517062,3.5,147,1,1,1,2,1,0,0,1,1,1,0,1,3,0
9GpeN8NosnwAxnygIx_t5A,Panda Express,707 Nashville Pike,Gallatin,TN,37066,36.3802781678,-86.4638366306,2.0,32,1,0,1,1,1,1,0,1,1,1,0,0,4,0
d26VEnmSq_r2wJ35L9RYUw,Little Mexico Steakhouse,2851 W Valencia Rd,Tucson,AZ,85746,32.1333081,-111.0275517,3.0,104,1,0,1,2,1,1,1,1,1,1,0,1,4,0
aSb5KSGi2z-NCqf9zAhsaw,Domino's Pizza,"1675 Robb Dr, Ste 2",Reno,NV,89523,39.528324,-119.8826426,2.5,63,1,1,1,1,1,1,0,1,0,1,0,0,4,0
LOXQelUlZaLnz7zPtEpTsg,LongHorn Steakhouse,5840 W 86th St,Indianapolis,IN,46278,39.911321,-86.264257,3.5,80,0,0,1,2,1,1,0,1,1,1,0,0,4,0
6KIRlWAwkszRCu4WoMvQzQ,Trip's Diner,2339 Dr Martin Luther King Jr St N,St. Petersburg,FL,33704,27.7937428,-82.6465296,4.0,489,1,1,1,1,1,1,0,1,1,1,0,0,4,0
aFHrmOttRUKRiulyE_mQCQ,Gaetano's Penny Packer,224 Pennypacker Dr,Willingboro,NJ,08046,40.042328,-74.9049376,2.5,51,1,0,1,2,1,1,0,1,0,1,0,0,4,0
iAgQt60HhKcLcoKEuN5EuA,Taste Of The World,560B Union Square Dr,New Hope,PA,18938,40.3654869,-74.9547184,4.5,36,0,1,1,2,1,1,1,1,1,1,1,0,1,0
bWMpAxTtVKpNfuVK7xMjQg,The Rook Cafe,4516 Freret St,New Orleans,LA,70115,29.9348693,-90.1047087,4.5,99,0,1,1,1,1,1,1,1,1,1,1,0,1,0
k1nxMoD-KHswR0lC0tujpg,McKenzie Brew House,240 W Lancaster Ave,Malvern,PA,19355,40.0399294,-75.5428708,3.0,211,1,1,1,2,1,1,1,1,1,1,0,1,4,0
TnYCceceDuPeMc_MTHPZRQ,Marinas Pizza & Pasta,12121 W Linebaugh Ave,Tampa,FL,33626,28.05691,-82.624301,4.0,100,1,0,1,1,1,1,0,1,1,1,1,0,4,0
drjkRW6oC2Fulpr9KaYWEg,New China,1885 Rousseau St,New Orleans,LA,70130,29.927498,-90.0693325,4.0,101,1,0,1,1,1,1,0,1,1,1,0,0,1,0
5PLTCfyndcWM44-yQH-YRg,Wilko,"943 E University Blvd, Ste 171",Tucson,AZ,85719,32.2318173463,-110.9569161013,3.5,243,0,1,1,2,1,0,0,1,1,1,0,1,4,0
yKbRgJHpnrbPL6TlLxv6sw,Casa Nostra,320 Evesboro Medford Rd,Marlton,NJ,08053,39.9011348522,-74.8836518212,4.0,31,1,0,0,1,0,0,0,1,0,0,0,0,1,0
xBPg6gzunjpEUT6FiRrpog,Big Al's Deli,1828 4th Ave N,Nashville,TN,37208,36.18619,-86.793879,5.0,390,1,1,1,1,1,1,0,1,1,1,0,0,4,0
mYYy0lS2TkzhPtLNP-Fbgg,Annamarie's Place,347 Main St,Royersford,PA,19468,40.1851147462,-75.5392338161,4.5,326,1,0,1,2,1,1,0,1,1,1,0,0,4,0
iwXMgCxQD0CVFg1T7y4gng,Great Wall China,2445 S Craycroft Rd,Tucson,AZ,85711,32.1944221,-110.8747104,3.0,135,1,0,1,2,1,1,1,1,1,1,0,0,2,0
JsDix9Egufj2j0dixXEDUA,Moe's Southwest Grill,1055 Nixon Dr,Mt. Laurel,NJ,08054,39.9384652305,-74.9656550644,2.5,67,1,0,1,1,1,1,0,1,0,1,0,0,4,0
COUrys3dxus7M56NH06zZg,WIN Bubble Tea - Nolensville,3929 Nolensville Pike,Nashville,TN,37211,36.0853042,-86.7305633,4.0,53,1,0,1,2,0,0,0,1,0,0,1,0,1,0
1dizGIlRvFex3ivVyhMvIQ,Pork Belly Farmhouse,"7263 Nolensville Rd, Bldg 4",Nolensville,TN,37135,35.9549008,-86.6712014,4.0,125,1,1,1,2,1,0,1,1,1,1,1,0,4,0
ckrSofsnGyYTRgeiGxOhQg,Dairy Queen Grill & Chill,10830 N 56th St,Temple Terrace,FL,33617,28.046751,-82.3943839,3.0,31,1,1,1,1,0,0,0,1,1,0,0,0,1,0
hLlDzRaDGN-0SlEWk0xTpQ,Breads on Oak Cafe & Bakery,8640 Oak St,New Orleans,LA,70118,29.95113,-90.1348639,4.5,388,1,1,1,2,1,1,0,1,1,1,1,1,4,0
OjM_Q540jV0AHKCLOX7gHA,Panera Bread,48 N 12th St,Philadelphia,PA,19107,39.9537036,-75.1596916,3.0,139,1,1,1,2,1,1,0,1,1,1,0,0,4,0
5HZPNcMR5dHQ1OyOb-RDgw,Nonna Mia Cafe & Pizzeria,3125 Esplanade Ave,New Orleans,LA,70119,29.9802825,-90.0840396,3.5,294,1,1,0,2,1,1,1,1,0,1,1,0,4,0
T6P9oKS2V6KflrWxiW4-bg,88 Korean BBQ,103 Franklin Mills Blvd,Philadelphia,PA,19154,40.0888253,-74.9679561,3.5,37,0,0,1,2,1,1,1,0,1,1,1,0,1,0
qJqTXdv2ukMDUYGb-oAG-w,El Pollo Loco,5796 Calle Real,Goleta,CA,93117,34.4416666,-119.8257605,2.0,30,0,0,1,1,1,1,0,1,0,1,0,0,3,0
ws2gnWU77nydKJB81GXT9g,Big Shake's Hot Chicken & Fish,1203 Murfreesboro Rd,Franklin,TN,37064,35.9161814,-86.8296037,4.0,411,1,1,1,2,1,1,0,1,0,1,1,0,4,0
GgdwrB8cvI3K_OZBazjzkA,Dockside Dave's Grill,7141 Gulf Blvd,St. Pete Beach,FL,33706,27.740128,-82.7500152,4.0,132,0,1,1,2,1,1,0,1,0,1,0,0,4,0
JPiSCbw4-BK1oCmPPs09hQ,Manayunk Diner,3722 Main St,Philadelphia,PA,19127,40.016169,-75.210611,2.0,103,0,0,1,2,1,1,0,1,0,1,0,0,1,0
YwuFAksLS4mU7Clifh3YRA,Pho Bang,"1901 Veterans Memorial Blvd, Ste C",Metairie,LA,70005,30.0025270897,-90.1442389696,4.0,55,1,1,1,2,0,0,0,1,1,0,1,0,1,0
BbgoWcqBMpP5X61lGSuOMA,The Perks of Life,"1540 E Iron Eagle Dr, Ste 130",Eagle,ID,83616,43.6898234,-116.3347862,4.5,79,0,1,1,1,1,1,0,1,1,1,1,0,4,0
wwmlA6z3OhuykghM7f9RkA,Patois Restaurant,6078 Laurel St,New Orleans,LA,70118,29.9198745393,-90.1244804614,4.0,202,1,1,1,3,1,0,1,1,1,1,0,0,4,0
Vuzjc16LddtuHq4IE4pTCA,Ruma's Deli,1395 Covington Manor Ln,St. Louis,MO,63125,38.509087,-90.321251,3.0,40,1,0,1,1,1,1,0,1,0,0,0,0,1,0
NJe5fkia_63rdKXRdJlmkA,Chatayee Thai,1227 Walnut St,Philadelphia,PA,19107,39.9491987,-75.1618495,4.5,222,1,1,1,2,1,0,1,1,1,1,1,1,4,0
o_Hlo8mGqXm5eAq_PHI-qg,Mugshot Diner,65 High St,Mount Holly,NJ,08060,39.9947588,-74.7878922,4.0,31,0,0,1,1,1,1,0,1,0,1,0,0,4,0
YpbAy2OpvZXne6Ocu6zdnA,Oldsmar Smokin' BBQ,120 Commerce Blvd,Oldsmar,FL,34677,28.04119,-82.664713,4.5,73,0,1,1,2,1,1,0,1,1,1,1,0,1,0
i-leelp0Zv-qJicfaLZmVA,The Simple Greek,313 E Lancaster Ave,Wayne,PA,19087,40.0445087,-75.3797999,4.5,36,1,0,1,1,1,0,0,1,1,1,1,1,1,0
ePTpnoMhgB71H4uqsNLd-g,Magpies Gourmet Pizza,"6342 N Oracle Rd, Ste B403",Tucson,AZ,85704,32.3222759,-110.9738088,2.5,73,1,0,1,2,1,1,0,1,0,0,0,0,4,0
wmJ5jgKUkPqXfEKTNkqI7g,Little Anthony's Pizza & Grille,1837 E Lincoln Hwy,Coatesville,PA,19320,39.9892535112,-75.7887843282,4.0,34,1,0,1,1,1,1,0,1,1,1,0,0,4,0
GaDat3DWr99YcWhPFRA5ZA,The Carversville Inn,6205 Fleecydale Rd,Carversville,PA,18913,40.386808,-75.062912,3.5,72,0,1,1,3,1,0,1,0,0,1,0,0,4,0
RfqyiL4uzvex-4edfxUaYw,Rib Shack BBQ,426 W Bay Dr,Largo,FL,33770,27.9169346069,-82.793302431,3.5,170,0,1,1,1,1,1,0,1,1,0,0,0,4,0
92dYGs4_P_9j6cKle7E2Yw,Figo,1033 N 2nd St,Philadelphia,PA,19123,39.967481,-75.1398075,3.0,33,1,1,1,1,1,0,0,1,1,0,1,0,1,0
BtI1DC4SV1PxfPKNs2utnw,Taqueria Y Raspados Jason,6041 E 22nd St,Tucson,AZ,85711,32.2072609,-110.8632782,4.5,69,0,1,1,1,1,1,0,1,0,1,0,0,2,0
_wUVeoShcomTE79D9T1goQ,Stuph'D Beignets & Burgers,3325 St. Claude Ave,New Orleans,LA,70117,30.0137092,-90.0507924,4.5,89,0,1,1,2,1,0,0,1,0,1,1,1,1,0
cYaQt6erO6njEDoT_5qwiA,La Cena Ristorante,2233 Galloway Rd,Bensalem,PA,19020,40.1139719,-74.9385505,3.5,71,1,1,1,3,1,1,1,1,0,1,1,0,4,0
OBvAvvz04spDGJA5yQ2ueA,That's Amore Pizzeria Chicago Wood & Fire,"1205 Saint Charles Ave, Ste c",New Orleans,LA,70130,29.9413585,-90.0743596,4.0,62,1,1,1,2,1,1,0,1,1,1,0,1,1,0
BvgxS6Nr5i7th5p1rFo2_w,Stompin' Grounds Coffee House,357 E Main St,Hendersonville,TN,37075,36.3132915,-86.5926455,4.5,37,0,1,1,1,0,1,0,0,1,0,0,0,4,0
JEhPHeoLQhkOIWMZn6k8bw,Great Basin Brewing - Reno,5525 S Virginia St,Reno,NV,89502,39.4762117,-119.7899853,4.0,668,1,1,1,2,1,1,0,1,1,1,1,1,4,0
rZ6i69fbbLdgiIgmU5sFUg,Pho Cafe Hong Kong Diner,"180 W Peckham Ln, Ste 1170",Reno,NV,89509,39.487483,-119.797976,3.0,239,1,1,1,1,1,1,0,1,0,1,0,1,4,0
_dZd3_GrQNPNKuP5Eame-Q,Stacks Pancake House & Grill,6011 Gateway Dr,Plainfield,IN,46168,39.6733747,-86.371843,4.0,76,1,0,1,1,1,1,0,1,1,1,0,0,4,0
99e7bysta1myyrQogFEWUQ,Dock Street Brewery,701 S 50th St,Philadelphia,PA,19143,39.9477306374,-75.2227761947,4.0,549,1,1,1,2,1,0,0,1,1,1,0,1,3,0
QQng-ifjEZhI1Vb9j0Hb4A,Reginelli's Pizzeria,"5608 Citrus Blvd, Suite C",New Orleans,LA,70123,29.9646506,-90.1948353,4.0,75,1,1,1,2,1,1,0,1,1,1,1,0,4,0
i71_nBmHyEEQ95C4q5ywfQ,The Frog Pond,890 3rd Ave S,Saint Petersburg,FL,33701,27.7677851,-82.6463066,4.5,190,1,1,1,2,1,1,0,1,1,1,1,0,1,0
UWgXGLSJXL9vJqOJ1j_LFg,Cajun Cabin,503 Bourbon St,New Orleans,LA,70195,29.9572555,-90.0670177,3.0,61,0,0,1,2,1,0,0,1,0,1,0,1,4,0
OOD-WeD-3MWLqwvumhx_ow,Buffalo Wild Wings,10607 Big Bend Rd,Riverview,FL,33579,27.789461408,-82.3337396979,2.5,158,1,1,1,2,1,1,0,1,1,1,1,1,2,0
1c4npTCHqO5132IOvR4cfw,Wedding Wonderland Cake Shop,449 Dunn Rd,Florissant,MO,63031,38.776408879,-90.3297233166,4.0,34,1,0,1,2,0,0,0,0,0,0,0,0,1,0
9kv9JpLhzkN3UeWZDrsmEA,The Country Club,634 Louisa St,New Orleans,LA,70117,29.9629627,-90.044044,4.0,558,0,1,1,2,1,1,1,1,1,1,1,1,4,0
ZaESV9fyncc1OeRqBXu7zw,Bo Ne Restaurant,547 N Broad St,Woodbury,NJ,08096,39.8444516,-75.1485411,4.5,212,1,0,1,1,1,1,0,1,0,1,0,0,4,0
Pmt-hrEVzRYLMgHSk7yqWQ,Chick-fil-A,1622 Church St,Nashville,TN,37203,36.1563838,-86.7951669,2.0,36,1,0,0,1,0,0,0,1,0,0,0,0,1,0
wf0yPZRvfmkrvhJ6mf6O6Q,Pierogi Grill,1535 Gulf To Bay Blvd,Clearwater,FL,33755,27.9605077111,-82.7734411527,4.0,333,1,1,1,2,1,1,1,1,1,1,0,0,1,0
8jbGUpLnTwt6eO36l5VYEQ,Toni Rigatonis,"1610 Robb Dr, Ste D4",Reno,NV,89523,39.5273478,-119.8816128,4.0,89,0,1,1,2,1,1,0,1,1,1,1,1,2,0
vVzpVi1nvOqeuDInZ6UPfw,Nourish by MAMA,34 East State St,Doylestown,PA,18901,40.3103174,-75.1294779,4.5,38,1,1,1,2,1,0,0,1,0,0,0,0,1,0
8M2ZGXzscxGuqID3jFGF2w,Roper's Regal Beagle,3043 Godfrey Rd,Godfrey,IL,62035,38.9310602594,-90.1911469762,3.0,76,1,1,1,2,1,1,0,1,1,1,0,1,3,0
zFJ9Tn28X9YAjQcI1EfsrA,Who Dat's,123 S Main St,Columbia,IL,62236,38.4422864,-90.1990643,4.0,65,0,1,1,2,1,1,0,1,1,1,0,0,4,0
5JL8jiVHLGqdOSShrAgBnQ,Ploy Siam,897 Rancocas Mt Holly Rd,Westampton,NJ,08060,39.9981078,-74.8036649,4.5,70,0,0,1,2,1,1,1,1,0,1,0,0,4,0
SNxUXrSr-XkEkSQIdjmjhA,Hank's Catfish & BBQ,8546 N Dale Mabry Hwy,Tampa,FL,33614,28.0283417,-82.5055852,3.5,238,0,1,1,2,1,1,1,1,1,1,0,0,4,0
lxJo-WX7ZfNfNzzw0L2sQQ,Fable Lounge,114 28th Ave N,Nashville,TN,37203,36.1461567,-86.8127568,4.5,72,0,1,1,1,1,0,0,0,1,1,1,0,1,0
uMyf6tfLnTSpi2LdB-R84g,The Pub Nashville,400 11th Ave S,Nashville,TN,37203,36.1527692,-86.7835306,3.5,545,1,1,1,2,1,1,0,1,1,1,1,1,4,0
cBHzDxKCsosdDI4UR3w-eg,The Family Wash,2038 Greenwood Ave,Nashville,TN,37206,36.188465,-86.729553,4.0,86,0,1,1,2,1,0,1,1,1,1,0,0,3,0
1C9nk1-vA2EoBCeNb2M5HA,SideBern's,2208 W Morrison Ave,Tampa,FL,33606,27.9335369,-82.482729,4.0,82,0,1,1,3,1,0,1,0,0,1,0,1,4,0
s1Ykvo2tBEGyVOYwFWa3tw,Wayback Burgers,5630 Meadowood Mall Cir,Reno,NV,89502,39.4743384693,-119.7812729138,3.5,46,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CftOliRKBvSPABNzt49pdQ,Peking Media,190630000 W State St,MEDIA,PA,19063,39.9178287,-75.3897599,3.5,138,1,0,1,2,1,1,1,1,0,1,0,0,4,0
PhLYLCjM_dS_seS_fMBVeg,Helium Comedy Club,2031 Sansom St,Philadelphia,PA,19103,39.9515214293,-75.1748099467,3.5,352,0,0,1,2,1,0,1,0,1,1,1,0,4,0
pFoS41r45N2VL0sHIGdJ-g,360 Wine Bar Bistro,"6000 Highway 100, Ste 100",Nashville,TN,37205,36.097918,-86.873164,3.5,141,1,1,1,3,1,0,1,1,1,1,0,0,1,0
zwLHRq7pGfst7dISpFiEwA,Laguna Miramare,700 W Nields St,West Chester,PA,19382,39.9485894,-75.6103334,3.5,35,0,0,1,2,0,0,1,1,0,1,0,0,3,0
EGeRMPws0Gaq1EK3iingkg,Lost Shack,"3724 S Eckert Rd, Ste 110",Boise,ID,83716,43.5681,-116.12125,4.0,37,0,1,1,2,1,0,0,1,1,0,1,0,1,0
PsHCFoEv4X7LdxJGGfOsOg,Carl's Jr,5880 S Virginia St,Reno,NV,89502,39.473235,-119.786862,2.0,55,0,0,1,1,1,1,0,1,1,1,0,0,1,0
2dJlhGobvIxvs8Oow0yPNw,China in Bombay,14626 Manchester Rd,Ballwin,MO,63011,38.5926405,-90.5287178,3.5,72,1,0,1,1,1,1,0,1,0,0,0,0,4,0
RVD0t9-pUTbcypj45FBsNg,Kitchen House Coffee,7700 Ivory St,St. Louis,MO,63111,38.548819,-90.262184,4.5,37,0,0,1,2,0,1,0,1,1,0,0,1,4,0
0VQPAz7GysqVFgARfjmQrQ,Fortune Cookie Restaurant,"9110 N Silverbell Rd, Ste 140",Tucson,AZ,85743,32.3729118,-111.1361597,3.5,53,1,0,1,1,1,1,0,1,1,1,0,0,1,0
3epzkP3YzaufCMIwPsJaJg,Southside Coffee,3922 6th St S,Saint Petersburg,FL,33705,27.7328984,-82.6405685,5.0,62,0,1,1,1,0,0,0,1,1,0,1,0,1,0
PuCdocg7eh_IwSqhip_qUQ,Mama Mel's Pizzeria,1200 Telegraph Rd,Saint Louis,MO,63125,38.5326094517,-90.2867677063,4.5,41,1,0,1,1,0,1,0,1,0,0,0,0,1,0
iwDX85LRraB9vl6J3Oo-uA,Shrimp Boat Grill,1020 Bloomingdale Ave,Valrico,FL,33596,27.894106,-82.268076,4.0,293,0,1,1,2,1,1,1,1,1,1,0,1,4,0
aIO28gPa93yF29lJmxT8Hw,Jano's The Italian Pizza,732 Burmont Rd,Drexel Hill,PA,19026,39.9498342913,-75.3090343502,3.0,35,1,0,1,1,1,1,0,1,0,1,0,0,4,0
XENCLsyanQdpUVwMjtp15Q,The Farmhouse,312 Kresson Rd,Cherry Hill,NJ,08034,39.8926659,-75.0149911,3.5,53,0,1,1,2,1,1,1,1,1,1,1,0,3,0
r2XbiUhQVKXbrMXUsC88-w,Gia's Blue Water Taqueria,212 Johns Pass Boardwalk E,Madeira Beach,FL,33708,27.785901,-82.7808876,5.0,30,1,1,1,1,1,1,0,1,1,1,1,0,1,0
5AwQnUJKugSSv_TekCzORg,Nam Phuong Bistro,43 Cricket Ave,Ardmore,PA,19003,40.0070099,-75.2919403,4.0,103,1,0,1,2,1,1,1,1,1,1,1,0,1,0
T-xYMAkdNlMPCGqWAH3mwg,Kalbi Taco Shack,3730 Foundry Way,St Louis,MO,63108,38.6332505175,-90.2402297,4.5,190,0,1,1,2,1,1,0,1,1,1,1,1,4,0
mg1wKyOiS5f1QVW9uW1Jaw,Panera Bread,"10604 N Oracle Rd, Ste 100",Oro Valley,AZ,85737,32.3986992059,-110.9556829534,2.5,102,1,1,1,2,1,1,0,1,1,1,0,0,2,0
9xOXtVsQxb81rTXLz9T1HQ,Cloud 9 Brewery,1750 W State St,Boise,ID,83702,43.625593,-116.210989,4.0,215,1,1,1,2,1,0,0,1,1,1,1,1,2,0
Ef5gO54h6dxHb7QIEe2XSw,Bertucci's Italian Restaurant,"515 North Rte, Ste 73",Marlton,NJ,08053,39.900845,-74.934234,3.0,60,1,0,1,2,1,1,1,1,1,1,0,0,4,0
M9x5TAC19ySz0Rmtqz2zaw,Rice Bowl,"3244 Lithia Pinecrest Rd, Ste 101",Valrico,FL,33596,27.8945887,-82.2469271,4.5,108,1,0,1,2,1,1,1,1,1,1,1,0,4,0
O9vBnoQFKLm8LdiA2YBCWw,Shiraz Wine Cafe,429 Massachusetts Ave,Indianapolis,IN,46204,39.7731507424,-86.1512885391,3.0,43,0,1,1,2,1,0,0,0,0,1,0,1,4,0
LWSOp3UELgNlnip8ftXBXQ,Uno Pizzeria & Grill,8 N. Pottstown Pike,Exton,PA,19341,40.0566427185,-75.6602591082,3.5,56,1,1,1,2,1,1,1,1,1,1,0,1,4,0
Is_6wfNjL4Qy2kw9u56jIw,SideKicks Cafe,1202 S Graycroft Ave,Madison,TN,37115,36.2480781,-86.7346705,4.5,124,1,1,1,1,1,1,0,1,1,1,0,0,1,0
WRSUURl5C9bQd-uoutOVVg,Fat Bottom Brewing,800 44th Ave N,Nashville,TN,37209,36.157153,-86.8394228,4.0,254,0,1,1,2,1,1,1,1,1,1,1,1,4,0
t15pblhsTMQqp7Rh7KgHVA,Schottzie's Bar & Grill,11428 Concord Village Ave,Saint Louis,MO,63123,38.5244804,-90.3560444,3.5,55,0,0,1,1,1,1,0,1,0,1,0,0,3,0
AdXyxM8b14j6F4JZOQc3cA,Golden Pancake,10216 Natural Bridge Rd,St Louis,MO,63134,38.735198,-90.357241,3.5,165,1,0,1,1,1,1,1,1,0,1,0,0,2,0
yGExjeJQOD4yZ3-bbmX9Tw,Phil's Deli And Market,2079 NJ Rte 70 E,Cherry Hill,NJ,08003,39.8962142,-74.9495098,4.0,55,1,1,1,1,1,1,0,1,1,1,1,0,4,0
iiAbYMzeNhI9DZzlmMBVPQ,Petos,"6020 E 82nd St, Ste 1411",Indianapolis,IN,46250,39.907637,-86.064643,5.0,100,1,1,1,2,1,0,1,1,1,1,1,1,1,0
uVri4t3oyA7gqbX5q7_0LA,El Balconcito,658 E Godfrey Ave,Philadelphia,PA,19120,40.0382105,-75.1018915,3.5,59,1,1,1,2,1,1,1,1,1,1,1,1,4,0
UoHryVytYM34U2uWeBmY1Q,Sweet Tomatoes,14703 N Dale Mabry Hwy,Tampa,FL,33618,28.080745,-82.506152,4.0,82,0,0,1,2,1,1,0,1,1,1,0,0,4,0
